Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster_id
920,0,0.576804953,0.629197558,0.6133626,0.60510385,0.60510385,0.999068574,0.797540113,0.809424413,0.303579392,0.781687729,8480000000.0,2020000000.0,0.467332646,0.000352035,0.221986031,0.207028781,0.207028781,0.207028781,0.263401721,0.33398175,0.089114751,0.140053742,0.221284929,0.022251143,0.84824972,0.689810855,0.689810855,0.217641106,8260000000.0,0.000500136,0.264878663,0.389711635,0.011127578,0.010801797,0.630651292,0.006179155,0.119267164,0.880732836,0.006887602,0.37065489,0.005365848,0.139088378,0.219327351,0.401083568,0.296851574,0.001385775,0.004561582,0.00138719,0.002491904,0.062741935,0.101473202,0.428438977,0.007315042,0.842209864,0.734594308,0.73063716,0.195314543,0.010849134,0.008400629,0.123166714,0.358102368,0.277015056,0.001074747,0.976834479,0.738264709,0.331625955,0.0,0.954683334,0.002559172,0.026976904,9930000000.0,0.000105733,0.593950204,7860000000.0,0.671541017,0.078157592,0.976834479,0.331625955,0.110933234,0.542378504,0.437939935,0.632426369,0.298846519,0.026277046,0,0.847949797,0.00498937,0.624110371,0.605100987,0.844079634,0.279260711,0.026800661,0.565203311,1,0.031370442,5
921,0,0.556378882,0.629579154,0.602173564,0.61431413,0.614501506,0.999157776,0.797795213,0.80964666,0.303838493,0.781887589,0.00014628,0.000120887,0.485949859,0.0,0.131794716,0.249336311,0.249336311,0.249336311,0.266332608,0.340878546,0.036072417,0.128328312,0.222791293,0.022100224,0.848034334,0.689418069,0.689418069,0.217592608,6870000000.0,0.000445061,0.26402701,0.384560933,0.016668279,0.013582254,0.630612252,0.001689784,0.046013846,0.953986154,0.006649588,0.369637181,0.005506605,0.127355188,0.221340774,0.397159519,0.103448276,0.000908971,0.006963628,0.000133942,0.000471298,0.021935484,0.026649824,0.409443477,0.008093583,0.812211675,0.295308694,0.349539797,0.079176947,0.013634506,0.010459436,0.039779274,0.398213278,0.277122906,0.008182936,0.776965874,0.734943651,0.327423376,0.0,0.953627735,0.002751254,0.018498,0.000132004,0.00011555,0.593978426,8480000000.0,0.671568943,0.123782667,0.776965874,0.327423376,0.110933234,0.638875404,0.457164425,0.655772133,0.314116803,0.017599925,0,0.852414671,0.015592399,0.624031378,0.614313705,0.843150483,0.276004927,0.026791157,0.565158396,1,0.083365683,5
939,0,0.598693511,0.660979067,0.662026875,0.624403638,0.624403638,0.999208964,0.797637366,0.809544976,0.303455642,0.781812782,0.000253938,0.00027709,0.477671255,0.0,0.018119243,0.20871434,0.20871434,0.20871434,0.260943557,0.338049091,0.042046675,0.143880791,0.210439105,0.022132794,0.848061862,0.689458984,0.689458666,0.217599238,0.00010652,0.000582835,0.264420977,0.396482992,0.022752503,0.018166857,0.630612252,0.002594406,0.065241709,0.934758291,0.015836904,0.369637181,0.005365848,0.143851678,0.207955659,0.401032658,0.196401799,0.000939405,0.006728803,9060000000.0,0.005924134,0.036451613,0.028582759,0.415583094,0.000870424,0.916731189,0.707300732,0.825317347,0.127407748,0.018798047,0.009795262,0.068694421,0.388124488,0.277096758,0.010557676,0.970503336,0.74075035,0.328508613,0.0,0.957662083,0.002430601,0.053941101,0.000199302,0.000174947,0.594021965,8520000000.0,0.671554496,0.01988166,0.970503336,0.328508613,0.110933234,0.608471519,0.446289297,0.668480473,0.310430576,0.012875219,0,0.859317197,0.001279135,0.624089921,0.624401866,0.843819108,0.276660721,0.026791157,0.565158396,1,0.059136197,5
948,0,0.571345001,0.62003925,0.607473633,0.631646464,0.631646464,0.999351896,0.797758137,0.809579348,0.303367663,0.781860923,0.00022711,856000000.0,0.495102455,0.0,0.236967304,0.193965699,0.193965699,0.193965699,0.238820081,0.331081559,0.018467263,0.128898298,0.197785644,0.02211628,0.848069885,0.689446692,0.689446692,0.217599185,9430000000.0,0.00057707,0.264096945,0.385175664,0.044102202,0.02922942,0.630612252,0.000867234,0.02551622,0.97448378,0.018351134,0.369637181,0.005365848,0.12886153,0.194125632,0.397652538,0.116941529,0.001562294,0.004047529,3000000000.0,0.003111475,0.023548387,0.031655479,0.433199159,0.001473443,0.910972909,0.514042366,0.674839512,0.405304498,0.032360427,0.073257065,0.028944963,0.437893775,0.277130769,0.030646674,0.959997411,0.739200519,0.32701454,0.0,0.946412166,0.002437902,0.037216115,0.000266074,0.000205948,0.594080573,0.000433622,0.671643066,0.01898247,0.959997411,0.32701454,0.110933234,0.728506873,0.534285666,0.65606116,0.323340239,0.006539061,0,0.841260269,0.000297243,0.624215893,0.631645658,0.842348432,0.275408263,0.026791157,0.565158396,1,0.143389651,5
949,0,0.549943938,0.614478849,0.602280636,0.617067124,0.617067124,0.999172104,0.797623532,0.809520889,0.303508574,0.781791308,0.000173108,0.000137866,0.481012892,0.0,0.066504707,0.312924023,0.312924023,0.312924023,0.287888815,0.361144514,0.072704448,0.166843091,0.234540935,0.022125288,0.848063991,0.689483394,0.689483394,0.217603383,7590000000.0,0.000473135,0.264303642,0.388463545,0.02673377,0.022392752,0.630612252,0.002015338,0.053269644,0.946730356,0.015242329,0.369637181,0.005365848,0.166463107,0.232440992,0.399796094,0.139430285,0.000738539,0.008568123,8940000000.0,0.002740035,0.027258065,0.052362557,0.42882341,0.00219217,0.924185753,0.727529838,0.817576383,0.228469475,0.022916483,0.020791389,0.057960364,0.399000735,0.277070106,0.010202296,0.990060229,0.740695478,0.328047588,0.0,0.949435219,0.002517638,0.027331546,0.000247806,0.000225308,0.594053474,0.000188992,0.671573763,0.02208345,0.990060229,0.328047588,0.110933234,0.645221757,0.460317465,0.670366844,0.314827926,0.010934639,0,0.841986502,0.004468909,0.624392739,0.617066618,0.842651504,0.276240956,0.026791157,0.565158396,1,0.072298138,5
951,0,0.658947984,0.723778892,0.700679908,0.618594964,0.618594964,0.999302095,0.79780794,0.809654862,0.303558847,0.781932361,6750000000.0,3020000000.0,0.486649388,0.0,0.137665756,0.287893473,0.287893473,0.287893473,0.34272478,0.358598005,0.078285464,0.219770377,0.290728327,0.022133869,0.848067838,0.689515768,0.689515768,0.217606788,0.000101362,0.000529158,0.264890319,0.394582914,0.03580332,0.030694821,0.630612252,0.001722613,0.046739426,0.953260574,0.011462642,0.369637181,0.005365848,0.219209536,0.289193877,0.399424991,0.197901049,0.001322877,0.004778475,0.00012458,0.002584953,0.033709677,0.045280026,0.443454467,0.00238061,0.969336106,0.862825484,0.959074015,0.665927884,0.030987783,0.069076094,0.050790777,0.414953397,0.277057907,0.012774805,0.979265037,0.742690668,0.327773219,0.0,0.990514971,0.003509307,0.012737732,0.000226375,0.000208459,0.594051767,0.000431862,0.671662729,0.035374485,0.979265037,0.327773219,0.110933234,0.823335784,0.551815795,0.684045197,0.334625624,0.008111799,0,0.891388563,0.003249353,0.625270998,0.618594609,0.845312825,0.276028482,0.026791157,0.565158396,1,0.082086962,5
952,0,0.575001219,0.628870475,0.611810054,0.611676444,0.611676444,0.999188512,0.797654105,0.809509172,0.303527668,0.78178415,702000000.0,1710000000.0,0.473026178,0.0,0.218139488,0.191648055,0.191648055,0.191648055,0.246383663,0.326094645,0.032623985,0.129875417,0.202154101,0.02211372,0.848056109,0.689418819,0.689418819,0.217596301,7240000000.0,0.000498539,0.264005253,0.387373794,0.020751261,0.015431317,0.630612252,0.002077349,0.054599873,0.945400127,0.01441063,0.369637181,0.005365848,0.129830475,0.201183923,0.40097907,0.173913043,0.000708105,0.008931034,0.000124006,0.003652371,0.033064516,0.071265955,0.446055042,0.002551659,0.867371273,0.472624563,0.599628559,0.051128369,0.015792002,0.004924906,0.054731961,0.372612561,0.277147208,0.013150416,0.913096167,0.737855026,0.327953116,0.0,0.954739055,0.002786133,0.016871961,0.000138062,0.000111854,0.593988564,3350000000.0,0.671573269,0.023847936,0.913096167,0.327953116,0.110933234,0.64484844,0.460128025,0.623841623,0.314786503,0.014128138,0,0.850898421,0.002149242,0.624367597,0.611673199,0.843173968,0.276285491,0.026791157,0.565158396,1,0.070575118,5
956,0,0.581241164,0.636720454,0.622196049,0.603684112,0.603684112,0.999031945,0.797590469,0.809469071,0.303743989,0.781740221,9860000000.0,6470000000.0,0.467978494,0.0,0.182812026,0.210273482,0.210273482,0.210273482,0.264158079,0.326837377,0.063523753,0.116358603,0.218046245,0.022044755,0.847974926,0.689463571,0.689463571,0.217598213,7100000000.0,0.000492425,0.264229045,0.379754853,0.017093862,0.014340844,0.630612252,0.003433371,0.080599813,0.919400187,0.011107582,0.369637181,0.005365848,0.116314101,0.217132946,0.402300036,0.233883058,0.000799408,0.007900366,0.000194321,0.003302113,0.045322581,0.036426127,0.400601524,0.001302143,0.868065923,0.600403452,0.662518201,0.193120855,0.014962396,0.013927358,0.073263771,0.357432871,0.277076738,0.005854464,0.845365792,0.738605886,0.32884072,0.0,0.95546449,0.002563387,0.030624508,0.000109471,0.000103731,0.593969406,9320000000.0,0.671573769,0.032305451,0.845365792,0.32884072,0.110933234,0.646872749,0.460491778,0.609408367,0.315073028,0.017161836,0,0.855736063,0.002290938,0.624154331,0.603683559,0.84385794,0.277268939,0.026791157,0.565158396,1,0.047641398,5
957,0,0.581338663,0.644406891,0.633706301,0.617247294,0.617247294,0.999128658,0.797664896,0.809549663,0.303671721,0.781826256,0.000219362,0.000143638,0.470112311,0.000293029,0.095252556,0.216762884,0.216762884,0.216762884,0.264347168,0.330763245,0.04280291,0.128735445,0.217669654,0.022162314,0.848114553,0.689647341,0.689647341,0.217621913,839000000.0,0.000561698,0.264820384,0.387308595,0.015594959,0.009594666,0.630643073,0.002642738,0.066178916,0.933821084,0.005481405,0.369637181,0.005365848,0.128714967,0.212902496,0.400741939,0.166416792,0.00122143,0.005172981,6150000000.0,0.000267044,0.033870968,0.006368697,0.395502137,0.003035804,0.850151248,0.383809664,0.592120562,0.176930351,0.009778009,0.013030483,0.071731604,0.366851918,0.277283759,0.015366499,1.0,0.73723271,0.328621678,0.0,0.964772621,0.002474158,0.041798067,0.000151806,9960000000.0,0.593984183,0.00012789,0.671592385,0.287603944,1.0,0.328621678,0.110933234,0.678883179,0.472641669,0.622690296,0.318899097,0.018808392,0,0.855711484,0.000805713,0.623856165,0.617243077,0.843618673,0.276695877,0.026799856,0.565199536,1,0.058282769,5
963,0,0.558377614,0.614151766,0.613790888,0.616814886,0.616814886,0.999093416,0.797498749,0.809418554,0.3034554,0.781684922,0.000247809,0.000230229,0.47064241,610000000.0,0.0,0.236736758,0.236736758,0.236736758,0.263874445,0.357749169,0.092094318,0.152186304,0.211870151,0.022234929,0.848281636,0.690011678,0.690011678,0.217648164,0.000146707,0.000616723,0.265234554,0.409634514,0.01209731,0.010427493,0.630615334,0.006544834,0.123409015,0.876590985,0.020037335,0.370931125,0.005365848,0.152181347,0.208393032,0.400264997,0.266866567,0.001836203,0.003443815,0.000256038,0.007383418,0.055483871,0.054101611,0.415877072,0.000729484,0.865561326,0.774317097,0.838876049,0.586277519,0.010812337,0.023854843,0.13022315,0.368431894,0.277090571,0.003671703,0.999568336,0.740070451,0.332074617,0.0,0.946084519,0.002327852,0.063825747,0.000162127,0.000154574,0.593975007,0.000318718,0.671631097,0.01082252,0.999568336,0.332074617,0.110933234,0.782863259,0.488005113,0.676202678,0.336961208,0.024198798,0,0.832534823,0.001578364,0.623922817,0.616809907,0.842949592,0.279525848,0.026792095,0.565162865,1,0.030213543,5
970,0,0.582411154,0.631432621,0.621874833,0.60955044,0.60955044,0.999151999,0.797637505,0.809500188,0.303575041,0.781773203,7260000000.0,594000000.0,0.466862938,0.000369037,0.204271687,0.231975054,0.231975054,0.231975054,0.256027229,0.328358209,0.044723747,0.135086719,0.222038111,0.022221133,0.848169314,0.689888703,0.689888703,0.217649117,0.000198016,0.001132105,0.265662711,0.384085913,0.015636145,0.01458227,0.6306941,0.003432459,0.080599813,0.919400187,0.006053261,0.370817052,0.005684533,0.135074177,0.210459241,0.398359911,0.182908546,0.001164619,0.005430861,0.000871675,0.00040397,0.038548387,0.02350954,0.406922051,0.007773652,0.841313809,0.540568916,0.53809771,0.157521542,0.015182322,0.012783772,0.065051095,0.353039509,0.277005397,0.001525541,0.749438702,0.73708297,0.328542303,0.003637517,0.945849904,0.00274403,0.013276841,0.000165746,0.000172632,0.593990129,0.000135594,0.671597484,0.167610277,0.749438702,0.328542303,0.113477534,0.680784513,0.470960277,0.597663579,0.319431104,0.018758981,0,0.835918647,0.001239468,0.624964574,0.609547653,0.842592461,0.277268689,0.026811719,0.565254569,1,0.047645004,5
974,0,0.516452981,0.575283471,0.566946839,0.61855893,0.618659825,0.999075853,0.797534026,0.809431704,0.303553772,0.781700501,0.000295104,0.000141941,0.472954044,0.0,0.140196376,0.311491298,0.311491298,0.311491298,0.256594497,0.333875645,0.069603884,0.132562495,0.20855615,0.022097774,0.848040652,0.689474796,0.689474796,0.217602414,6560000000.0,0.00045125,0.264114818,0.379410231,0.024381203,0.021108889,0.630612252,0.002002572,0.052997551,0.947002449,0.006694444,0.369637181,0.005365848,0.132558177,0.207608778,0.395905539,0.127436282,0.002142575,0.002950256,0.000218014,0.000549974,0.025806452,0.0226312,0.400624138,0.005224305,0.850668075,0.460149757,0.482626421,0.363737995,0.022410461,0.05089212,0.037531496,0.363124046,0.277032086,0.00543623,0.641380943,0.736972506,0.327386963,0.0,0.940241455,0.002334236,0.042488626,0.000146506,0.000145071,0.593997487,0.000311497,0.671568927,0.117616083,0.641380943,0.327386963,0.110933234,0.637837422,0.456947066,0.605103906,0.313985607,0.012005952,0,0.821891132,0.003349405,0.623979189,0.618556653,0.841510033,0.276231667,0.026791157,0.565158396,1,0.072670001,5
977,0,0.694730171,0.76837113,0.768349483,0.617254501,0.617218467,0.999283492,0.797754817,0.809657466,0.303504948,0.781941204,63900000.0,1340000000.0,0.469245028,0.000158016,0.006275939,0.251148287,0.251148287,0.251148287,0.34471022,0.330303459,0.077604852,0.211953424,0.277397002,0.02226584,0.848194947,0.689722072,0.689722072,0.217630746,0.000107614,0.000661715,0.266491829,0.381468649,0.019358442,0.006066848,0.630622183,0.002517805,0.063730084,0.936269916,0.005421283,0.370950137,0.005365848,0.211962806,0.273802881,0.401524337,0.242878561,0.002970387,0.002128795,7760000000.0,0.000365388,0.045,0.020724704,0.414237579,0.008375665,0.866079586,0.257629019,0.611373794,0.083569081,0.007905782,0.007374585,0.059786475,0.361054418,0.277407522,0.029909737,0.862432709,0.73801819,0.328193231,0.001191101,0.969401752,0.003160546,0.021075287,0.000114298,4590000000.0,0.593975207,4540000000.0,0.671559687,0.324733371,0.862432709,0.328193231,0.111810214,0.612883071,0.44770122,0.608249078,0.310983271,0.015150204,0,0.910791662,0.003204939,0.624036459,0.617250304,0.846844567,0.276605399,0.026794259,0.565173146,1,0.060542287,5
991,0,0.53946278,0.594635848,0.588628942,0.611871027,0.611950302,0.999117566,0.797593374,0.809489382,0.303569965,0.781760571,0.000145586,5870000000.0,0.476706676,0.000184018,0.091608462,0.230710884,0.230710884,0.230710884,0.242696417,0.334936691,0.032366865,0.118882827,0.195074188,0.022098217,0.848023276,0.689478258,0.689478258,0.217602271,0.000105884,0.000647242,0.264250025,0.389460154,0.020581527,0.01666964,0.630640676,0.002078261,0.054630106,0.945369894,0.005900926,0.369965979,0.005477966,0.118854528,0.193839077,0.397748998,0.124437781,0.000941434,0.006710871,9420000000.0,0.000277635,0.026612903,0.012966526,0.398713281,0.006244817,0.861549073,0.489993539,0.571393467,0.354931561,0.017036975,0.035568897,0.052589387,0.381061743,0.277100811,0.009500324,0.876598492,0.73755969,0.327883798,0.001172899,0.94170086,0.00252845,0.017701953,0.000218905,0.000192115,0.594027265,0.000372557,0.671667582,0.200163597,0.876598492,0.327883798,0.111710806,0.760370737,0.511474403,0.639552877,0.328047682,0.014245188,0,0.826888452,0.001386285,0.624457086,0.611872687,0.841804919,0.276286438,0.026799144,0.565196197,1,0.070539504,5
992,0,0.559596354,0.602594854,0.602012956,0.615467216,0.615431182,0.999151883,0.797640548,0.809498886,0.303580358,0.781771519,0.000167095,3570000000.0,0.480333493,0.001070107,0.219050511,0.194049977,0.194049977,0.194049977,0.240805521,0.334547641,0.028615938,0.120674212,0.196731189,0.022103938,0.848052592,0.689523818,0.689523818,0.21760023,6770000000.0,0.000465574,0.264264789,0.389720949,0.015490123,0.010540408,0.630657799,0.00292908,0.071620764,0.928379236,0.005315249,0.369707638,0.005365848,0.120694709,0.195814795,0.401320699,0.133433283,0.000606657,0.010418543,8450000000.0,0.000186098,0.028387097,0.005875182,0.39567174,0.004022539,0.83305134,0.361509132,0.491496274,0.026901495,0.011029008,0.002365364,0.060004782,0.384891003,0.277216029,0.011866572,0.774068949,0.736425857,0.328271678,0.0,0.954568521,0.002509569,0.025072792,0.000144819,0.000108989,0.593980979,2240000000.0,0.671578498,0.358705989,0.774068949,0.328271678,0.110933234,0.652566259,0.462601304,0.670280771,0.315755488,0.01893566,0,0.836997551,0.001235188,0.624013473,0.615463244,0.842557185,0.276903088,0.0267979,0.565190343,1,0.053801409,5
995,0,0.507678058,0.572176188,0.559505327,0.612490811,0.612490811,0.99901392,0.79751618,0.809421288,0.303651901,0.781686887,0.000257985,3060000000.0,0.462615435,0.000273027,0.108411783,0.289410476,0.289410476,0.289410476,0.248936371,0.320365,0.063221259,0.110903021,0.20094901,0.022094171,0.848013689,0.689402892,0.689402892,0.217592064,6720000000.0,0.000486236,0.263956298,0.373765881,0.012577184,0.010724441,0.630663621,0.002430261,0.061946368,0.938053632,0.009258645,0.37032721,0.005365848,0.110899409,0.2,0.397971392,0.127436282,0.000866363,0.00730263,0.000171966,0.001348835,0.027580645,0.015460541,0.394676737,0.001508528,0.814658583,0.409699544,0.447640811,0.019760065,0.011152817,0.001553676,0.067158485,0.344333734,0.277092709,0.004030663,0.996194369,0.735276916,0.328424663,0.0,0.955243844,0.002338972,0.03698648,0.000136036,0.000129361,0.593968047,1700000000.0,0.671574069,0.049355846,0.996194369,0.328424663,0.110933234,0.645586854,0.460325476,0.572230275,0.314880762,0.023286415,0,0.819556827,0.003993444,0.623887037,0.612488291,0.841428557,0.276541489,0.026805437,0.56522558,1,0.062270775,5
1000,0,0.596109784,0.648822503,0.630922426,0.613161043,0.613161043,0.999202955,0.797707781,0.809550965,0.303591235,0.781824431,7970000000.0,156000000.0,0.471028241,0.0,0.210952526,0.194934895,0.194934895,0.194934895,0.253569065,0.329348518,0.033803712,0.133376761,0.209836559,0.022179113,0.848112176,0.689611274,0.689611274,0.217618966,9610000000.0,0.000509294,0.264843695,0.390670988,0.016036143,0.012965276,0.630612252,0.003202656,0.076578892,0.923421108,0.012859189,0.369637181,0.005365848,0.13334799,0.20887565,0.4026698,0.173913043,0.000669555,0.009456188,0.000136808,0.002436679,0.033225806,0.061169455,0.441317474,0.002642487,0.865436172,0.577479565,0.672144867,0.051913655,0.013312775,0.003466343,0.079167845,0.368477722,0.277116767,0.007381444,0.960538441,0.738337365,0.329002672,0.0,0.953082992,0.002936114,0.014385118,0.000175953,0.000155319,0.593995654,3790000000.0,0.671575596,0.025825615,0.960538441,0.329002672,0.110933234,0.648776933,0.461169097,0.635412245,0.315304101,0.018292835,0,0.855436619,0.002131533,0.624435807,0.613162129,0.843769845,0.277101882,0.026791157,0.565158396,1,0.050223207,5
1013,0,0.583483645,0.624781945,0.620536431,0.609420718,0.609420718,0.999124152,0.797578572,0.809458655,0.303530085,0.781724782,9840000000.0,3650000000.0,0.465499107,0.000135014,0.189290414,0.189498968,0.189498968,0.189498968,0.254230878,0.328216736,0.055628658,0.137610944,0.211041651,0.022107414,0.84803764,0.689453819,0.689453819,0.21759889,0.000104355,0.00051144,0.264347934,0.382837823,0.00725926,0.006102407,0.630703689,0.00898695,0.146778728,0.853221272,0.005041418,0.378048371,0.005365848,0.137590177,0.208762537,0.40450656,0.217391304,0.000842016,0.007502444,0.000285081,0.000239053,0.052419355,0.020281127,0.402987268,0.014957956,0.773310015,0.423031491,0.469970703,0.034594411,0.006372068,0.001522367,0.120370003,0.350301505,0.277363303,0.002646921,0.777819089,0.733781728,0.332473901,0.00738287,0.946309821,0.002588787,0.021478148,9500000000.0,8990000000.0,0.593927726,2070000000.0,0.671567524,0.537416693,0.777819089,0.332473901,0.117430219,0.632615328,0.457484052,0.610445633,0.312660483,0.039872438,0,0.841076128,0.000897143,0.623778644,0.609422528,0.844183486,0.281296887,0.026814556,0.565267551,1,0.024864262,5
1016,0,0.564373812,0.624454863,0.613576744,0.600455469,0.600426642,0.999015884,0.797467761,0.809378714,0.303563198,0.781641975,6260000000.0,2480000000.0,0.464537883,0.000891089,0.12977022,0.20829295,0.20829295,0.20829295,0.273139832,0.330586404,0.169759668,0.138913769,0.223544475,0.022125209,0.848062038,0.689510459,0.689510459,0.217605978,7670000000.0,0.000527785,0.264438073,0.38564137,0.008703249,0.006925877,0.630780058,0.009379987,0.14995314,0.85004686,0.005545699,0.370734293,0.005365848,0.138917387,0.222667974,0.408962478,0.448275862,0.001402007,0.004512055,0.000320621,0.00195706,0.113870968,0.050984827,0.401325162,0.005210884,0.810088752,0.575674977,0.701680858,0.084510139,0.006933316,0.002981016,0.15028585,0.349689467,0.277320418,0.004924814,0.954010672,0.736896681,0.334205831,0.000356492,0.948801144,0.002505133,0.030685356,5560000000.0,4870000000.0,0.593929434,2190000000.0,0.671565131,0.172119647,0.954010672,0.334205831,0.111409362,0.607147825,0.45319117,0.608442268,0.307812482,0.033431259,0,0.845388475,0.006112419,0.623812357,0.600457247,0.844677027,0.281581429,0.026838047,0.565372478,1,0.024260856,5
1021,0,0.683274021,0.76166594,0.750414904,0.623704579,0.623697372,0.999315036,0.797796181,0.809687151,0.303511233,0.781971239,0.000136335,0.000126999,0.491432022,0.0,0.029456423,0.264674898,0.264674898,0.264674898,0.354353787,0.365105751,0.07718136,0.222701734,0.286133916,0.022153085,0.848085778,0.689535562,0.689535562,0.217608852,9590000000.0,0.000553688,0.265205026,0.400590515,0.026959666,0.021743335,0.630612252,0.002059111,0.054237083,0.945762917,0.008148443,0.369637181,0.005365848,0.222670054,0.28474474,0.399027093,0.217391304,0.001665771,0.003795625,0.000111778,0.00150997,0.038225806,0.048387997,0.449073969,0.004346341,0.91978464,0.685461369,0.794694512,0.193834704,0.022403092,0.018294435,0.055868371,0.425382887,0.277086699,0.012109736,0.938340255,0.740506255,0.327987153,0.0,0.981743837,0.002842364,0.032465853,0.000164419,0.00014591,0.594009635,0.000112619,0.671583213,0.067457715,0.938340255,0.327987153,0.110933234,0.667235193,0.470152733,0.720739155,0.317351725,0.010841587,0,0.912361949,0.00448899,0.624304414,0.623705071,0.84666885,0.276272752,0.026791174,0.565158479,1,0.071058118,5
1025,0,0.586164871,0.634757959,0.623695059,0.616274377,0.60667493,0.999148186,0.797657011,0.809518285,0.303616855,0.781793414,3030000000.0,0.0,0.459033911,0.000355036,0.191112461,0.219333361,0.219333361,0.219333361,0.279379786,0.311947372,0.063659876,0.150883479,0.235068163,0.02231091,0.848240603,0.690018343,0.690018228,0.217666624,0.000131007,0.000577544,0.265356552,0.369332365,0.013245512,0.008532889,0.630803345,0.010509853,0.158418236,0.841581764,0.006074368,0.377049675,0.005498684,0.148908105,0.230291833,0.405989633,0.169415292,0.000892739,0.007087445,0.000108912,0.000510636,0.045645161,0.064277426,0.432113702,0.016509761,0.823817473,0.36954988,0.489477317,0.02137477,0.009687734,0.001618923,0.069736747,0.337669307,0.277228199,0.009537218,0.41204692,0.738416277,0.330135272,0.011474544,0.949167607,0.003453039,0.006320117,0.0001438,0.000111294,0.593973409,178000000.0,0.671576569,0.134961907,0.41204692,0.330135272,0.122320919,0.649583623,0.460347008,0.549322587,0.315898435,0.022122202,0,0.841239842,0.01562895,0.626231783,0.616269746,0.844545536,0.282400794,0.026840397,0.565382732,1,0.022771765,5
1027,0,0.656608005,0.694341474,0.688473687,0.647364476,0.647364476,0.999541624,0.798090846,0.809843909,0.30355208,0.782143029,0.000289438,0.000273524,0.504756633,0.000491049,0.199514121,0.21200118,0.21200118,0.21200118,0.276070719,0.342682323,0.023912156,0.15992183,0.231528207,0.022202422,0.848182678,0.689771672,0.689771672,0.217636318,7740000000.0,0.000499462,0.265376755,0.393400022,0.036768684,0.033031727,0.630614307,0.001125307,0.032288297,0.967711703,0.005954624,0.369637181,0.005365848,0.159908479,0.230201342,0.39614133,0.109445277,0.001203169,0.005254956,8520000000.0,0.00025267,0.022419355,0.023973679,0.438343773,0.011984028,0.909487536,0.67036408,0.691110797,0.422694716,0.034307345,0.062296248,0.03560636,0.465765607,0.277017041,0.006698232,0.960219078,0.739317153,0.327234258,0.0,0.964277402,0.002688103,0.03326163,0.000272971,0.000270787,0.594079143,0.000452521,0.671604736,0.203731798,0.960219078,0.327234258,0.110933234,0.68213011,0.487298397,0.708926846,0.318687815,0.007892709,0,0.885172485,0.001132305,0.624299245,0.647360008,0.84470122,0.275595373,0.02679164,0.565160697,1,0.116132927,5
