Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster_id
1349,0,0.391459075,0.472525076,0.427271267,0.611380965,0.611380965,0.998274533,0.796961711,0.808913128,0.304229803,0.780823587,0.000980135,0.000953515,0.455972421,0.000567057,0.0,0.146011546,0.146011546,0.146011546,0.192020422,0.313326731,0.006790992,0.073528214,0.159674625,0.022134327,0.848031335,0.68910792,0.68910792,0.217579779,7760000000.0,0.00039086,0.263688991,0.364405201,0.004395618,0.002228358,0.629936576,0.012920964,0.173594945,0.826405055,0.005387218,0.382323864,0.005365848,0.07349325,0.158713521,0.399206616,0.061469265,0.001205198,0.005250686,4430000000.0,0.000104397,0.021774194,0.00613369,0.377908686,0.007766213,0.72933317,0.116243336,0.228125131,0.029864057,0.002201226,0.001656265,0.095411676,0.332088008,0.276216298,0.006020496,0.518855934,0.729809873,0.332250362,0.035609736,0.886145038,0.002139032,0.06839251,0.000159203,8220000000.0,0.593875206,5740000000.0,0.671584775,0.287154969,0.518855934,0.332250362,0.129713993,0.651322462,0.460511969,0.516676551,0.316451585,0.064358662,0,0.759547754,0.000339742,0.623638228,0.61137729,0.835978115,0.284149727,0.0266095,0.564112416,1,0.020455457,1
1351,0,0.477599571,0.531127344,0.526098828,0.595828709,0.595857536,0.998904843,0.797375488,0.809293955,0.303634257,0.781553413,0.000100257,7030000000.0,0.463987653,0.000356036,0.0,0.180649783,0.180649783,0.180649783,0.213292994,0.321956568,0.024260024,0.088917841,0.169541312,0.022361781,0.848127505,0.689685342,0.689685342,0.217626631,5980000000.0,0.000429939,0.264746563,0.380555866,0.005979389,0.004725591,0.6631916,0.009026163,0.147081053,0.852918947,0.005324287,0.374587045,0.006051355,0.088882375,0.168554408,0.399739826,0.088455772,0.00065941,0.009591106,0.000215913,0.000181559,0.027903226,0.010842648,0.389916555,0.007617783,0.751039714,0.249367285,0.302223616,0.053591481,0.004831791,0.003022065,0.093829221,0.345400501,0.291841986,0.003319898,0.602080745,0.731959222,0.331098025,0.005032945,0.930735712,0.002208539,0.015281423,0.0001263,0.000108043,0.593915162,6360000000.0,0.671576379,0.258322337,0.602080745,0.331098025,0.113810813,0.647380303,0.460045494,0.587200471,0.315390439,0.048054556,0,0.794028164,0.003474648,0.623397763,0.595827112,0.839863807,0.281324802,0.022309458,0.571751965,1,0.024802778,1
1362,0,0.472870862,0.544592237,0.525509931,0.604419205,0.604419205,0.999037838,0.797457662,0.80937637,0.303499631,0.781629624,0.000104535,0.0,0.473417042,0.000749075,0.049094038,0.172601239,0.172601239,0.172601239,0.219627494,0.332885336,0.017983272,0.101701816,0.174964224,0.022091627,0.848113341,0.689638425,0.689638425,0.217613255,6180000000.0,0.000452223,0.264073634,0.393176484,0.026014271,0.000351846,0.635524171,0.013686975,0.177736796,0.822263204,0.008651306,0.381915662,0.005365848,0.101657791,0.173983862,0.422742868,0.062968516,0.00513528,0.001231337,783000000.0,0.001021272,0.026290323,0.18408707,0.439338776,0.041463648,0.940533167,0.04216538,0.902637989,0.006047805,0.001207771,0.000485618,0.065752196,0.353483291,0.277597344,0.064369483,0.344858944,0.751475125,0.330512368,0.013719953,0.934766437,0.002365104,0.009120376,0.000586384,2310000000.0,0.594229822,1040000000.0,0.671568566,0.057295829,0.344858944,0.330512368,0.139890154,0.640114635,0.4588689,0.638069391,0.313912211,0.011242121,0,0.803164396,0.003334573,0.623099868,0.604418697,0.84087377,0.284705182,0.02698902,0.565953059,1,0.019888923,1
1379,1,0.460927217,0.516735717,0.513464318,0.597579959,0.597579959,0.998975443,0.797142246,0.809086811,0.303079075,0.781351588,5720000000.0,0.0,0.462056818,0.000647065,0.0,0.160001686,0.160001686,0.160001686,0.204405786,0.318525854,0.010541918,0.095920528,0.160879717,0.022117244,0.848386582,0.688686914,0.688686914,0.217579338,559000000.0,0.000375239,0.263679667,0.377342498,0.004270189,0.002126672,0.62662669,0.017381154,0.194394897,0.805605103,0.005055628,0.384969905,0.006649727,0.095909261,0.159912525,0.399209296,0.04047976,0.00089071,0.007098545,81800000.0,4390000000.0,0.020322581,0.026905395,0.393263382,0.078627801,0.728817461,0.143674712,0.209823867,0.008371913,0.002886704,0.000490073,0.090370335,0.341545388,0.276517106,0.003928301,0.437606216,0.729325569,0.333090519,0.039068349,0.926169248,0.002064688,0.016211915,0.000193177,0.000135788,0.593862347,2090000000.0,0.671573357,0.511705842,0.437606216,0.333090519,0.133756493,0.643478991,0.459347003,0.570188624,0.314714617,0.066128963,0,0.780254279,0.024747428,0.625099091,0.597579161,0.837936896,0.287384416,0.026169768,0.557966614,1,0.017852093,1
1384,0,0.489689465,0.540721762,0.536324214,0.597450237,0.597435824,0.998966546,0.79738116,0.809308017,0.303514858,0.78156001,6380000000.0,2560000000.0,0.460273605,0.000631063,0.0,0.175129577,0.175129577,0.175129577,0.213387539,0.315661031,0.052694466,0.096653367,0.170143858,0.022133505,0.860258931,0.689230404,0.689230404,0.217600154,6560000000.0,0.000440245,0.263997482,0.374147759,0.010771261,0.008232822,0.634986165,0.013027658,0.174169362,0.825830638,0.005975175,0.379383694,0.00551148,0.096658361,0.169165221,0.407626775,0.182908546,0.00089071,0.007097691,0.0002226,0.000563591,0.055967742,0.037028333,0.392675426,0.008350332,0.809684792,0.388040348,0.488305209,0.054430347,0.008303647,0.003377691,0.085220699,0.339079074,0.277244891,0.006724401,0.460371433,0.737832323,0.331629453,0.020197948,0.932719742,0.002233509,0.018334739,9930000000.0,8190000000.0,0.593948818,3260000000.0,0.671529552,0.164196937,0.460371433,0.331629453,0.133479051,0.550647473,0.445713405,0.555765731,0.293737917,0.027132418,0,0.796326926,0.04770052,0.624261308,0.597448481,0.840083044,0.284227075,0.049904739,0.569976936,1,0.020372614,1
1390,0,0.522400429,0.54448321,0.578135875,0.602891365,0.602891365,0.999061757,0.797426259,0.809334968,0.303394734,0.781593553,5610000000.0,0.0,0.466480461,0.000623062,0.356716267,0.171589904,0.171589904,0.171589904,0.216034792,0.326412959,0.012039264,0.10088755,0.171951495,0.022196828,0.848208982,0.689343107,0.689343107,0.217590395,6770000000.0,0.000448904,0.264225937,0.387858127,0.005277363,0.002596424,0.634169737,0.008601209,0.14351362,0.85648638,0.0049952,0.378889378,0.005365848,0.100851694,0.170952417,0.3991892,0.056971514,0.001089548,0.005806581,5160000000.0,469000000.0,0.020645161,0.009955495,0.395287307,0.028246037,0.739284758,0.220406612,0.33822741,0.051510799,0.003361978,0.002310915,0.118062595,0.352631623,0.27541384,0.005300166,0.779884023,0.731016461,0.332222209,0.009881127,0.933587262,0.00228503,0.007967111,0.000244696,0.000162194,0.593893401,0.000100563,0.671568433,0.633944641,0.779884023,0.332222209,0.117093828,0.640368035,0.458820021,0.620286596,0.314103025,0.054142419,0,0.798514201,0.003493842,0.623960461,0.602889564,0.840271023,0.281016621,0.028691407,0.568396488,1,0.025511587,1
1392,0,0.473992103,0.522405146,0.531827186,0.599677136,0.599677136,0.998960075,0.797308808,0.80925763,0.303401985,0.781512571,0.00010627,0.0,0.46570712,0.000506051,0.0,0.16842948,0.16842948,0.16842948,0.211118465,0.321567518,0.014262595,0.095187688,0.166302629,0.022000823,0.847919554,0.689025917,0.689025917,0.217550508,6460000000.0,0.000427693,0.263378946,0.382195149,0.006716984,0.005255856,0.628046191,0.004701848,0.10037186,0.89962814,0.005102652,0.373438489,0.00540058,0.095152018,0.165281653,0.398045076,0.089955022,0.000779118,0.008109574,0.000141012,870000000.0,0.023225806,0.006433324,0.391917867,0.009334906,0.760152843,0.255292454,0.311388716,0.10091085,0.005382505,0.006175139,0.08642687,0.351170725,0.277920269,0.00380116,0.807675861,0.732518508,0.329634711,0.005717535,0.930706435,0.002161017,0.018005509,0.000132242,0.000112209,0.593925752,0.000121163,0.671612178,0.527118654,0.807675861,0.329634711,0.113503016,0.685900578,0.470037346,0.59921316,0.320641145,0.042976221,0,0.788676378,0.001490144,0.624162019,0.599678401,0.839529542,0.278189304,0.026446284,0.562717326,1,0.03782657,1
1397,0,0.453809779,0.522350632,0.505059157,0.594740483,0.594740483,0.998906692,0.797317246,0.809246694,0.303528877,0.781499659,8060000000.0,0.0,0.469801968,0.000720072,0.0,0.181492562,0.181492562,0.181492562,0.211402099,0.328605786,0.010647791,0.092500611,0.16750772,0.02196378,0.847758846,0.688520486,0.688520486,0.217493329,5230000000.0,0.000427643,0.26382653,0.394452517,0.014930375,0.000606997,0.625866084,0.004166553,0.09248118,0.90751882,0.011723348,0.374241472,0.005429219,0.09250574,0.166540985,0.408267162,0.049475262,0.016970164,0.000372304,822000000.0,0.001062879,0.017096774,0.127465006,0.369044119,0.016397471,0.876796031,0.03561932,0.774285347,0.028726026,0.00063806,0.001554508,0.097795271,0.365706209,0.27777878,0.037238929,0.99138195,0.739518289,0.32993816,0.0,0.93426171,0.002042625,0.004826469,0.000591755,2380000000.0,0.594160694,5790000000.0,0.671572192,0.02785739,0.99138195,0.32993816,0.110933234,0.64286128,0.459256092,0.640873601,0.314556989,0.019642541,0,0.790643216,0.005258477,0.622138465,0.594739049,0.839681991,0.277800506,0.026791157,0.565158396,1,0.041266158,1
1400,0,0.39662653,0.379742695,0.464960651,0.615351908,0.615351908,0.998436415,0.796401432,0.808507433,0.302912303,0.781047447,0.000881844,0.000169106,0.457346317,450000000.0,0.0,0.157599764,0.157599764,0.157599764,0.197598563,0.314493881,0.007320356,0.077273838,0.139790615,0.021993727,0.844929453,0.680294131,0.680294131,0.21698101,6400000000.0,0.000454519,0.26181318,0.369732871,0.005888281,0.004973256,0.630603005,0.003501765,0.08177888,0.91822112,0.00707011,0.371242029,0.005365848,0.077409742,0.14328482,0.394603328,0.067466267,0.001602873,0.003945913,0.000516088,0.00041683,0.019193548,0.004462201,0.384138758,0.001427351,0.749848167,0.283034769,0.277896086,0.097570862,0.005880201,0.005884868,0.087695153,0.32852632,0.275451015,0.000378025,1.0,0.731876545,0.329382372,0.0,0.899679488,0.002061554,0.090144779,0.000160549,0.000169863,0.593913552,0.000156068,0.671552459,0.087232883,1.0,0.329382372,0.110933234,0.626883554,0.454389026,0.531700888,0.312492904,0.048769326,0,0.707084774,0.000570433,0.623734165,0.61534818,0.834335252,0.277318876,0.026788647,0.565146402,1,0.04693312,1
1403,0,0.47423585,0.534779765,0.523368489,0.600311333,0.600268093,0.998917438,0.797386278,0.809309188,0.303627006,0.781564922,0.000158538,3530000000.0,0.463108628,0.000342034,0.586901508,0.198811681,0.198811681,0.198811681,0.214522076,0.322805404,0.032639109,0.088592134,0.170671085,0.022060479,0.847778798,0.689143266,0.689143266,0.217562238,6610000000.0,0.000452747,0.26386616,0.381310309,0.005321044,0.003016269,0.634466994,0.009303386,0.14934849,0.85065151,0.005266,0.37539562,0.00625,0.088654388,0.169685544,0.401670367,0.092953523,0.000653323,0.009679058,812000000.0,0.000181559,0.029193548,0.020125435,0.389034622,0.01410613,0.739762477,0.216240919,0.350001291,0.025881729,0.003209814,0.001131723,0.121142261,0.344650849,0.275141785,0.005806849,0.769506694,0.73102102,0.332624358,0.000116777,0.932691747,0.002233267,0.019319345,0.000148491,9310000000.0,0.593902197,3080000000.0,0.671571538,0.257236755,0.769506694,0.332624358,0.111011486,0.642102712,0.459133377,0.583914817,0.314410882,0.053714872,0,0.796320166,0.002355186,0.623352653,0.600312987,0.8400752,0.281526216,0.029910348,0.56892212,1,0.02437402,1
1404,1,0.331594599,0.376798953,0.372182665,0.599115006,0.599115006,0.998664736,0.796479595,0.808509386,0.302571266,0.78068913,0.000392933,6660000000.0,0.458255538,0.000270027,0.0,0.143988875,0.143988875,0.143988875,0.158173395,0.309825281,0.014428967,0.075319599,0.123145289,0.021968569,0.847614114,0.686862317,0.686812342,0.21730545,7070000000.0,0.000292515,0.261360934,0.352110577,0.006431181,0.00467506,0.630448898,0.03448235,0.234876198,0.765123802,0.00536105,0.405677469,0.007039705,0.075561418,0.122758465,0.411550823,0.070464768,0.000466659,0.013531896,751000000.0,0.000182316,0.028387097,0.02603293,0.366273942,0.018711381,0.762516802,0.488462146,0.592652105,0.154454337,0.005169182,0.004814243,0.170139966,0.334100157,0.278393484,0.003613451,0.692061649,0.734278045,0.347528727,0.012318468,0.902607313,0.00200035,0.065556356,0.000356814,0.000298715,0.59393326,0.00024852,0.671624747,0.194906543,0.692061649,0.347528727,0.143609018,0.685101832,0.463899835,0.515338033,0.333249962,0.044814771,0,0.707830214,0.000938214,0.623651017,0.59911628,0.820644827,0.299786257,0.026744371,0.56492498,1,0.014087591,1
1407,0,0.498854385,0.545137375,0.549172868,0.608296459,0.608274838,0.999040727,0.797462781,0.809352805,0.303502531,0.78161208,0.000163626,1340000000.0,0.463761187,0.000533053,0.414009515,0.179764865,0.179764865,0.179764865,0.217263874,0.320860154,0.013551734,0.100236137,0.174211042,0.022115837,0.848046722,0.689332085,0.689332085,0.217585324,7060000000.0,0.000540312,0.263953967,0.380006334,0.007619945,0.005658857,0.632624896,0.006475529,0.122653203,0.877346797,0.00518555,0.375390028,0.006389539,0.100241015,0.172988462,0.399797434,0.062968516,0.000507238,0.012483295,8810000000.0,7260000000.0,0.021935484,0.007687675,0.39398702,0.013382326,0.771177788,0.27572915,0.34905593,0.051749566,0.005869247,0.003195961,0.085632934,0.345372272,0.277537067,0.004874802,0.657022241,0.733373696,0.330040192,0.010065319,0.932892873,0.002280956,0.015255872,0.000231539,0.000186963,0.593950506,9300000000.0,0.671536168,0.422552141,0.657022241,0.330040192,0.116635049,0.616918413,0.453901509,0.583427197,0.31042186,0.038044628,0,0.800501405,0.002265917,0.623384321,0.608297504,0.840400826,0.279475256,0.02744749,0.567088918,1,0.030424418,1
1409,0,0.494271925,0.523004797,0.536538359,0.597709682,0.597709682,0.998969088,0.797392227,0.809272212,0.303529118,0.781536992,657000000.0,1040000000.0,0.457722084,0.000229023,0.0,0.170030761,0.170030761,0.170030761,0.212347547,0.314776827,0.016848919,0.095839101,0.170671085,0.022119978,0.849064338,0.683297578,0.683297578,0.217570919,6680000000.0,0.000446808,0.263848288,0.372741329,0.007688588,0.001943887,0.629215696,0.004809455,0.101883484,0.898116516,0.005172841,0.374697763,0.005439578,0.095852264,0.169685544,0.399084701,0.103448276,0.002106053,0.003004052,8620000000.0,0.00010364,0.025806452,0.022810393,0.392584971,0.026843466,0.767363257,0.068282719,0.274535726,0.008764596,0.001891952,0.000690471,0.067027537,0.333819764,0.278672053,0.01531655,0.614605115,0.732978158,0.328880283,0.013830286,0.915301904,0.002137873,0.010704599,0.000100129,2130000000.0,0.593931857,931000000.0,0.671566251,0.483493164,0.614605115,0.328880283,0.116472343,0.635563731,0.457455925,0.541736068,0.313516926,0.03771503,0,0.79017027,0.012715622,0.624419679,0.597708279,0.839631346,0.278267384,0.02776087,0.5675696,1,0.037225746,1
1415,0,0.380441671,0.428259922,0.437871406,0.592708168,0.592708168,0.998726323,0.79716521,0.809127563,0.3036403,0.781371658,0.000228382,0.000239228,0.453363864,0.00050305,0.0,0.158653238,0.158653238,0.158653238,0.187293183,0.306677513,0.031671128,0.060662812,0.145439482,0.021930294,0.847709179,0.688738245,0.688738245,0.21751747,6540000000.0,0.000379881,0.261479824,0.343699937,0.010799342,0.003273291,0.630492391,0.008127924,0.139311304,0.860688696,0.010816983,0.374119571,0.005365848,0.060620125,0.144431038,0.408754821,0.209895052,0.00449616,0.001406388,5620000000.0,0.004951278,0.04516129,0.071465711,0.33617512,0.002302198,0.842086989,0.276007603,0.756824216,0.125255498,0.00378079,0.005053093,0.131345329,0.319056454,0.277712261,0.018468578,0.894987625,0.739057247,0.332722867,0.002071407,0.911108095,0.002037732,0.054395287,0.00013807,4730000000.0,0.593960601,6520000000.0,0.671547493,0.027015438,0.894987625,0.332722867,0.113714779,0.581256369,0.448012127,0.467016721,0.303707279,0.027063742,0,0.734734917,0.000829974,0.623633869,0.59270547,0.834685334,0.28067381,0.026759227,0.565001405,1,0.026385698,1
1427,0,0.474382099,0.507359355,0.517425986,0.595266579,0.595266579,0.998852963,0.797185408,0.809123657,0.303410686,0.781363377,0.00014258,7740000000.0,0.460431293,0.000362036,0.0,0.180607644,0.180607644,0.180607644,0.204973055,0.31686355,0.010541918,0.08989496,0.162536718,0.021976597,0.847478959,0.68643782,0.68643782,0.217375673,7800000000.0,0.000427568,0.263717742,0.375358593,0.008444279,0.006751201,0.629908152,0.005623797,0.112616017,0.887383983,0.005028737,0.374816309,0.005365848,0.090030453,0.161737426,0.396734827,0.052473763,0.000823755,0.007685181,0.000158017,3560000000.0,0.017096774,0.005507983,0.389950476,0.021589255,0.768061286,0.185466003,0.217170737,0.036013268,0.007042002,0.00389993,0.048630795,0.3394686,0.277282647,0.003975842,0.400548374,0.733086515,0.328253927,0.032525711,0.927333156,0.002013733,0.01158112,0.000176688,0.000155741,0.593952282,7990000000.0,0.671519142,0.77038844,0.400548374,0.328253927,0.121906599,0.611944784,0.452325616,0.560216975,0.30989659,0.034430237,0,0.781277238,0.009761879,0.623590876,0.595261783,0.838941783,0.278857854,0.026602923,0.564066339,1,0.033409413,1
1429,1,0.470482133,0.531127344,0.523529097,0.603381427,0.603381427,0.998977407,0.797297464,0.809229117,0.303346152,0.781528009,0.000148477,0.0,0.468615955,0.000812081,0.0,0.163457081,0.163457081,0.163457081,0.212536636,0.340666337,0.01170652,0.096083381,0.166453265,0.022089889,0.848831894,0.689641513,0.689641513,0.21762556,5160000000.0,0.000419733,0.264536759,0.439868112,0.005163166,0.000505311,0.812165244,0.015311101,0.18568794,0.81431206,0.005043837,0.384443157,0.00714512,0.096096536,0.165455094,0.411399434,0.043478261,0.001018534,0.006203649,936000000.0,8620000000.0,0.021935484,0.12314381,0.398826349,0.210951884,0.729196241,0.098872933,0.5416547,0.002515374,0.000849282,696000000.0,0.191835951,0.362120107,0.274089975,0.011490436,0.988821744,0.729568287,0.339688999,0.000224642,0.928536148,0.002169022,0.017007569,0.0004663,8380000000.0,0.593867694,57300000.0,0.671568386,0.32840172,0.988821744,0.339688999,0.11123946,0.64070598,0.45896749,0.692889003,0.314013059,0.055278768,0,0.789876241,0.005195323,0.621070017,0.603382723,0.839289946,0.285883063,0.025319992,0.583046553,1,0.018873447,1
1432,0,0.490128211,0.541157872,0.535895926,0.601968895,0.601968895,0.999002365,0.797421417,0.809332103,0.303510507,0.78158808,0.000100719,0.0,0.464110113,0.000266027,0.354286871,0.176309469,0.176309469,0.176309469,0.216412972,0.321213836,0.018996627,0.098933312,0.172779995,0.022093934,0.848030417,0.689382579,0.689382579,0.217589154,6470000000.0,0.000443689,0.263962515,0.379913193,0.007317294,0.003708731,0.632400241,0.006080668,0.11811833,0.88188167,0.005202986,0.376376422,0.005365848,0.098742814,0.171676344,0.399828248,0.092953523,0.000921145,0.006862013,7830000000.0,0.000116501,0.025645161,0.020234126,0.394755885,0.021851433,0.769725085,0.227293293,0.381257947,0.043464549,0.004246881,0.002367646,0.097149313,0.347019388,0.278139209,0.008280683,0.775191903,0.733237063,0.330448576,0.00729634,0.932654007,0.00228093,0.012927403,0.000160085,9650000000.0,0.593936308,5090000000.0,0.671576624,0.40248533,0.775191903,0.330448576,0.115327176,0.647710721,0.460298517,0.589101053,0.315308972,0.039567745,0,0.799803871,0.002252802,0.62310117,0.601969092,0.840337937,0.279189084,0.02732782,0.566855476,1,0.03170633,1
1434,0,0.480670794,0.54317488,0.5262059,0.606408279,0.606408279,0.999032292,0.797488097,0.809358403,0.303564406,0.781610957,0.000142002,781000000.0,0.461889065,0.000207021,0.498228566,0.188276937,0.188276937,0.188276937,0.218398412,0.318172172,0.01913275,0.101620389,0.177299089,0.022132051,0.848095436,0.689442652,0.689442652,0.21759891,6460000000.0,0.00044052,0.263997482,0.374799747,0.008955354,0.00745926,0.631916686,0.009535925,0.151192672,0.848807328,0.007595664,0.379532436,0.005743029,0.101494944,0.176314003,0.399497336,0.061469265,0.000537673,0.011750641,0.000143496,0.000387327,0.022419355,0.026003554,0.398147939,0.008224069,0.775851066,0.246666113,0.277331185,0.061641339,0.00775806,0.005570457,0.05837039,0.341203182,0.277196501,0.003446302,0.359361156,0.734052218,0.329328031,0.034059989,0.935576787,0.002305505,0.011807266,0.000177786,0.000163127,0.593957716,0.000108486,0.671563069,0.078403414,0.359361156,0.329328031,0.129339462,0.636145437,0.458130252,0.567282754,0.313275055,0.032513552,0,0.801168926,0.002226904,0.623902714,0.606404193,0.840534183,0.281694889,0.027077297,0.566232057,1,0.024033903,1
1440,0,0.492419441,0.551351941,0.538786873,0.603561596,0.603561596,0.999063721,0.79745365,0.809332884,0.303438723,0.78162022,6490000000.0,0.0,0.456861512,0.000624062,0.270371495,0.189161856,0.189161856,0.189161856,0.219438404,0.310886327,0.020282227,0.10495888,0.175340815,0.022110417,0.848052298,0.68983743,0.689965598,0.217659072,740000000.0,0.000449428,0.264462161,0.367013152,0.006870493,0.004845369,0.632446816,0.005344751,0.109078816,0.890921184,0.005285132,0.375922368,0.005365848,0.104922892,0.174330744,0.400066718,0.088455772,0.00065941,0.009595375,0.00011044,0.000134657,0.023225806,0.03015437,0.402286244,0.032443244,0.762328037,0.242415266,0.325798689,0.017501882,0.00499268,0.001047081,0.088412957,0.330248244,0.278056196,0.00520394,0.761914454,0.732688941,0.329877655,0.00844128,0.932547837,0.002287586,0.010556692,0.000152552,0.000116497,0.593929499,2290000000.0,0.671568324,0.359170194,0.761914454,0.329877655,0.115081521,0.638995955,0.45836482,0.527455547,0.313984574,0.042048758,0,0.799507616,0.00325988,0.623363978,0.60356045,0.840301867,0.278655379,0.027467584,0.567124955,1,0.034590292,1
1443,0,0.510798031,0.570976886,0.584024841,0.601377939,0.601377939,0.998988731,0.797423215,0.809388088,0.303541928,0.78165208,0.000104767,0.0,0.46820496,0.00070207,0.0,0.186675656,0.186675656,0.186675656,0.230972866,0.332284077,0.042455042,0.100806123,0.176545906,0.022040046,0.84795081,0.689426956,0.689426956,0.217596577,8200000000.0,0.000483267,0.264152116,0.389469468,0.006297016,0.004276426,0.631984836,0.010686765,0.159657768,0.840342232,0.005032992,0.380144179,0.005365848,0.100762128,0.175552372,0.401304622,0.145427286,0.000953608,0.006630603,0.000178653,0.000142222,0.042258065,0.013927118,0.393240768,0.015548711,0.755588229,0.274686752,0.335668837,0.033576129,0.005039269,0.001794976,0.098999491,0.352780978,0.27891337,0.003604044,0.586040924,0.732370505,0.331841688,0.018682978,0.943140011,0.002372713,0.021091529,9320000000.0,7970000000.0,0.593918561,2750000000.0,0.671569915,0.594127996,0.586040924,0.331841688,0.123845787,0.639169558,0.458673032,0.627145708,0.313806846,0.045727752,0,0.813577423,0.000871799,0.622892894,0.601372658,0.841809743,0.282529196,0.027407394,0.567014423,1,0.022566593,1
1444,0,0.367376785,0.409888792,0.410300337,0.624908113,0.624908113,0.998509672,0.796658746,0.808627996,0.303208626,0.78083678,0.000961864,0.000441102,0.460105852,0.00049905,0.0,0.151700308,0.151700308,0.151700308,0.19457313,0.317181863,0.00611038,0.082322286,0.153724486,0.022046383,0.848015994,0.689288112,0.689288112,0.217577241,4020000000.0,0.000392507,0.263521925,0.375032599,0.010640216,0.007486709,0.630588622,0.002147567,0.056111497,0.943888503,0.005260689,0.369637181,0.005365848,0.08233589,0.153050298,0.396322193,0.064467766,0.000450428,0.01403741,0.000739644,9230000000.0,0.018064516,0.00234126,0.388401438,0.003169104,0.783995778,0.28444836,0.277860274,0.040311771,0.010572803,0.004297928,0.049401983,0.337555223,0.276996754,0.000530448,0.802568188,0.733626975,0.32779021,0.0,0.887985175,0.002079752,0.098164328,0.000138448,0.000148058,0.593959854,5640000000.0,0.671559967,0.421653599,0.802568188,0.32779021,0.110933234,0.631522671,0.454327805,0.558655167,0.313248863,0.027460572,0,0.709638926,0.000185716,0.623782646,0.624904949,0.835087655,0.276336404,0.026783852,0.565123323,1,0.068718879,1
1446,0,0.49490567,0.515209333,0.537662616,0.593306332,0.593306332,0.998783403,0.797271871,0.809205682,0.30370725,0.781478185,0.000180855,7100000000.0,0.487164389,0.000288029,0.0,0.175171716,0.175171716,0.175171716,0.210362106,0.323371295,0.01067804,0.086393616,0.165700083,0.021935224,0.847744788,0.688938115,0.688938115,0.217548816,487000000.0,0.000435204,0.263489288,0.380779405,0.031036409,0.023007859,0.629966713,0.002383753,0.06100916,0.93899084,0.005216362,0.371604378,0.005365848,0.086366375,0.164783953,0.395484866,0.062968516,0.001075345,0.005876602,0.000155725,6430000000.0,0.018225806,0.013042904,0.384229212,0.024453256,0.828725239,0.312221255,0.349770573,0.111106359,0.026723009,0.02708548,0.021337123,0.3658725,0.277063669,0.011480715,0.314900267,0.735997893,0.326888737,0.012442308,0.929588354,0.002115398,0.017308139,0.000197602,0.000181388,0.59403157,0.000171852,0.67151438,0.528769176,0.314900267,0.326888737,0.116158388,0.594484933,0.439840387,0.616415827,0.308855511,0.009391805,0,0.784333806,0.001037499,0.622522065,0.593306784,0.839359995,0.276507586,0.026617813,0.564169675,1,0.063236807,1
