Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster_id
1629,0,0.483595769,0.551242913,0.535628246,0.624223468,0.622731662,0.999014382,0.797511476,0.809430532,0.303642717,0.781669764,0.000421842,2900000000.0,0.465685312,0.000364036,0.0,0.17091568,0.17091568,0.17091568,0.218398412,0.320365,0.008515208,0.09730478,0.173985087,0.022179445,0.848185795,0.689788003,0.689785147,0.217635561,6890000000.0,0.000458886,0.265309151,0.381850527,0.017482005,0.010459309,0.630703347,0.00330479,0.078392841,0.921607159,0.00680718,0.369637181,0.005365848,0.097309753,0.172973381,0.399122214,0.058470765,0.000760857,0.008304265,2390000000.0,0.000275365,0.017419355,0.004782398,0.392788494,0.00209325,0.857504623,0.389718277,0.5950442,0.190533391,0.011071227,0.015621519,0.064385606,0.350535463,0.277259032,0.016898176,0.762009801,0.737942868,0.328494273,0.0,0.934832932,0.002290462,0.03244774,0.000428949,0.00028402,0.594112583,0.000364573,0.671584755,0.099744313,0.762009801,0.328494273,0.110933234,0.651351941,0.461944364,0.590279848,0.315637689,0.016780712,0,0.807443231,0.000289398,0.623935949,0.624222585,0.840766823,0.277175544,0.026819798,0.565291359,1,0.049042163,2
1631,0,0.501925608,0.576210205,0.55714974,0.615914037,0.615914037,0.999248365,0.797725766,0.809625698,0.303527668,0.781902046,7830000000.0,0.0,0.462721119,0.000218022,0.020346189,0.234124141,0.234124141,0.234124141,0.254419968,0.325210441,0.026619478,0.130852536,0.20305792,0.022132794,0.848073308,0.689505207,0.689505236,0.217605354,6820000000.0,0.000468069,0.26415367,0.376560113,0.011627421,0.000207739,0.630891358,0.009468443,0.150648487,0.849351513,0.027087896,0.37718276,0.005365848,0.130880844,0.202118996,0.419128296,0.050974513,0.001876782,0.003369525,516000000.0,0.004100218,0.020322581,0.321771955,0.700459058,0.010040062,0.879467579,0.063423672,0.98047514,0.00507327,0.000654602,0.000170124,0.158111824,0.34466091,0.277953114,0.028673676,0.999748657,0.742748382,0.334663866,0.0,0.94681365,0.002963268,0.006061688,0.000813541,4990000000.0,0.5941861,1100000000.0,0.671575322,0.006254463,0.999748657,0.334663866,0.110933234,0.64472629,0.459578584,0.584129268,0.314907071,0.025164031,0,0.821991837,0.014039463,0.620879326,0.615912455,0.84249455,0.281646074,0.026793022,0.565167273,1,0.02413064,2
1634,0,0.583288646,0.621783689,0.611970662,0.610926938,0.610955765,0.999070654,0.797527939,0.809408789,0.303553772,0.781675519,0.000176577,3960000000.0,0.468778675,0.000493049,0.27067517,0.188276937,0.188276937,0.188276937,0.256972677,0.341692014,0.085908314,0.139239476,0.215711381,0.022056939,0.848065321,0.68945656,0.68945656,0.217600367,9160000000.0,0.000528783,0.264183199,0.411543907,0.00678001,0.004310737,0.630617389,0.009418288,0.150255465,0.849744535,0.005585993,0.36971323,0.005365848,0.139243083,0.214765101,0.404812017,0.31934033,0.00153186,0.00412865,0.000207696,0.001155172,0.079032258,0.102028407,0.429343525,0.014704675,0.769321062,0.398393261,0.571315098,0.121222635,0.004595902,0.004120914,0.15596022,0.362598904,0.27835427,0.0059938,0.988553363,0.733491734,0.334525804,5400000000.0,0.946961146,0.002360696,0.060881634,7160000000.0,514000000.0,0.593921594,4720000000.0,0.671570961,0.161548781,0.988553363,0.334525804,0.110992263,0.638487533,0.458520793,0.671298107,0.313726148,0.042591238,0,0.842553929,0.000736519,0.623674718,0.610927129,0.844420216,0.281609301,0.026792311,0.565163896,1,0.024204414,2
1635,0,0.598937259,0.64833188,0.636650784,0.629448392,0.629448392,0.999473105,0.798000648,0.809773602,0.303537578,0.782070467,7050000000.0,34000000.0,0.468901135,0.000682068,0.20305699,0.186422822,0.186422822,0.186422822,0.253096341,0.329100941,0.017151413,0.136145265,0.215410108,0.02263933,0.848604803,0.690494228,0.690494228,0.2177621,0.000101659,0.000631471,0.265556255,0.390577847,0.008451768,0.006983894,0.630964302,0.005383963,0.109562536,0.890437464,0.005085967,0.374341006,0.005365848,0.136140831,0.207307141,0.397668614,0.086956522,0.00120114,0.005262641,0.000123242,7640000000.0,0.02483871,0.012569951,0.413389566,0.024383439,0.779813431,0.31521921,0.366073562,0.195291127,0.007086153,0.012718988,0.081177041,0.356450678,0.277274404,0.003880451,0.695380608,0.73383938,0.329584348,0.009679239,0.949891959,0.003475039,0.007670502,0.000198272,0.000175333,0.59395662,0.000289774,0.671580816,0.570392649,0.695380608,0.329584348,0.116279783,0.650356991,0.46098469,0.621178953,0.315667609,0.034401714,0,0.851897441,0.000498307,0.624167834,0.629450251,0.844162255,0.278683824,0.026834221,0.565355696,1,0.034417181,2
1637,0,0.488421976,0.56067379,0.543230366,0.631091541,0.630587065,0.999258533,0.797519085,0.809437693,0.3031453,0.781693343,0.000303546,0.000204761,0.466893133,0.000186019,0.0,0.17913278,0.17913278,0.17913278,0.22331474,0.324821391,0.015412073,0.116602883,0.177525043,0.022115158,0.848100977,0.689266587,0.689266587,0.217577131,6540000000.0,0.000438773,0.263600407,0.387327223,0.009124465,0.00839003,0.630875604,0.004989103,0.104362548,0.895637452,0.005513357,0.373680055,0.006646071,0.116110541,0.176502526,0.398254073,0.077961019,0.000586367,0.010771208,0.000191646,0.000215602,0.021612903,0.01446176,0.406288867,0.010811667,0.795402896,0.4703754,0.478287763,0.114601648,0.008725216,0.006178989,0.098155929,0.355310154,0.277059293,0.001386333,0.884647831,0.734783624,0.330184546,0.0,0.936862037,0.002292572,0.044891961,0.000249453,0.000251502,0.593975969,0.000162082,0.671623786,0.23059788,0.884647831,0.330184546,0.110933234,0.690028493,0.470639217,0.614685316,0.321361743,0.031925371,0,0.812407719,0.000597725,0.623892316,0.631088274,0.841220246,0.278397598,0.026877436,0.565538741,1,0.036279918,2
1639,0,0.506605567,0.568033144,0.55077895,0.605413742,0.605413742,0.999068689,0.797569441,0.809445115,0.30363039,0.781695168,8960000000.0,4450000000.0,0.46643349,0.0,0.226946047,0.175761662,0.175761662,0.175761662,0.223031105,0.320541841,0.014701211,0.102597508,0.179935226,0.022160402,0.84817789,0.68957613,0.68957613,0.217610939,6480000000.0,0.000449304,0.264168434,0.377770947,0.021212414,0.018226746,0.630612252,0.002305328,0.059406839,0.940593161,0.006668025,0.369637181,0.005365848,0.102577882,0.178975944,0.399500015,0.095952024,0.000531586,0.011882143,0.000111969,0.000410778,0.022096774,0.013806677,0.396904186,0.004144882,0.87570926,0.564063766,0.63707724,0.213737753,0.018119399,0.019816013,0.056883217,0.353965945,0.27708079,0.008334271,0.876520586,0.738407367,0.328060459,0.0,0.94025785,0.002598197,0.010109085,0.00026501,0.000239547,0.594051166,0.000241161,0.671561643,0.116086178,0.876520586,0.328060459,0.110933234,0.630712189,0.454251313,0.591262591,0.313135659,0.013818726,0,0.817749481,0.003122301,0.625159374,0.605409967,0.841308622,0.276451268,0.026791157,0.565158396,1,0.064923334,2
1645,0,0.475942086,0.524912778,0.522618984,0.62354603,0.62354603,0.998943783,0.797387385,0.809275598,0.303573591,0.781490536,0.000505563,0.000554519,0.480138899,0.0,0.0,0.2111584,0.2111584,0.2111584,0.209605748,0.324432341,0.014595339,0.094047716,0.170369812,0.022024274,0.84791473,0.689099898,0.68909987,0.217555582,6610000000.0,0.000453795,0.262915045,0.375684587,0.07950802,0.069835818,0.630612252,0.000601866,0.018199958,0.981800042,0.037588444,0.369637181,0.005365848,0.094044653,0.16932358,0.39565769,0.065967016,0.001284327,0.004924493,9950000000.0,0.003915632,0.016612903,0.012634578,0.39122815,0.00038623,0.980119066,0.890503338,0.902596336,0.19543184,0.075296203,0.047591365,0.021360482,0.393831271,0.277004419,0.011200478,0.943666809,0.742066824,0.32677812,0.0,0.933449524,0.00221513,0.038665202,0.000563145,0.000562755,0.59428079,0.000322307,0.671628907,0.008086,0.943666809,0.32677812,0.110933234,0.687337115,0.510840974,0.602313844,0.318999745,0.003503482,0,0.792592817,0.00112762,0.624553417,0.623544028,0.839873753,0.275215642,0.026791157,0.565158396,1,0.191388924,2
1648,0,0.536781553,0.600032708,0.586541035,0.629736664,0.629736664,0.999072156,0.797604164,0.809496542,0.303683806,0.781768993,0.000476307,0.000225475,0.462855322,0.000118012,0.101832169,0.182756732,0.182756732,0.182756732,0.243074596,0.319657636,0.031459383,0.111554434,0.195526098,0.022150462,0.848065921,0.68947116,0.68947116,0.217632823,9880000000.0,0.000520748,0.26423293,0.378693044,0.013380925,0.01045307,0.63073451,0.010059366,0.155153128,0.844846872,0.005314526,0.378911746,0.005365848,0.111542658,0.194366941,0.400173896,0.127436282,0.001044911,0.006049091,0.00027954,0.000155082,0.036774194,0.013642172,0.397005947,0.01151059,0.827710233,0.488346871,0.511449686,0.234403396,0.012367824,0.017171021,0.072119376,0.342607513,0.277052306,0.002969469,0.435608381,0.738605508,0.330176583,0.018211499,0.942658042,0.002328729,0.058188046,0.000185243,0.000182426,0.593989397,0.00023501,0.671600269,0.367163321,0.435608381,0.330176583,0.129377043,0.67902351,0.465210627,0.574398073,0.321627668,0.021900595,0,0.829601682,0.000367109,0.623857854,0.629731823,0.843311704,0.282074517,0.026826031,0.565319372,1,0.023325184,2
1652,0,0.418027592,0.480538596,0.465228331,0.602213926,0.602213926,0.998703445,0.797139202,0.809080171,0.303642717,0.78131636,0.000403803,0.000322762,0.434760071,0.0,0.0,0.167881674,0.167881674,0.167881674,0.207714853,0.307420245,0.006095255,0.087859295,0.158469534,0.022091595,0.847827301,0.689012616,0.689012616,0.217547674,0.000187764,0.000788758,0.263301241,0.364135092,0.074737988,0.067173891,0.630611567,0.000612809,0.018502283,0.981497717,0.017703889,0.369637181,0.005365848,0.08788086,0.163652817,0.394397011,0.07946027,0.004055877,0.001559238,0.000893266,0.001927556,0.017903226,0.010560639,0.382883698,0.000970299,0.980969561,0.936340596,0.910913944,0.820797648,0.073732818,0.186231282,0.022960971,0.260720483,0.27698312,0.002926925,1.0,0.742115815,0.326824026,0.0,0.921719847,0.002092238,0.025481202,0.000678566,0.000705533,0.594351531,0.001609131,0.671855949,0.020442676,1.0,0.326824026,0.110933234,0.830117355,0.673676514,0.506955733,0.333275317,0.003745482,0,0.77539858,0.000310207,0.624679014,0.602213331,0.839019712,0.275223623,0.026790915,0.565157245,1,0.188722921,2
1657,0,0.521279189,0.611971217,0.575244927,0.661994263,0.661994263,0.999585763,0.798296697,0.810146357,0.303819399,0.78223145,0.000480007,0.000353323,0.42664251,0.000327033,0.027229477,0.232733555,0.232733555,0.232733555,0.250354543,0.272900898,0.012099763,0.130445403,0.209987196,0.02216459,0.848098965,0.689549354,0.689549354,0.217598923,0.000133566,0.000498164,0.264584159,0.346205432,0.036060418,0.035924475,0.630827317,0.007624545,0.134564803,0.865435197,0.007695135,0.377216311,0.005365848,0.13042487,0.208920896,0.394280455,0.032983508,0.002110111,0.002998074,19100000.0,0.000232245,0.014354839,0.014711455,0.422582031,0.012032382,0.921847065,0.781132978,0.748345729,0.237422641,0.036194952,0.031722285,0.039324612,0.311441301,0.27697486,0.0,0.268128555,0.744890002,0.32808543,0.013989613,0.943586499,0.00260447,0.015970099,0.001225887,0.001289482,0.594620923,0.001011892,0.671643881,0.08372512,0.268128555,0.32808543,0.128971974,0.664658479,0.463377685,0.436957852,0.318281305,0.008052275,0,0.83097174,0.005060526,0.625086999,0.661992066,0.843015553,0.280308457,0.02685575,0.56544865,1,0.027434524,2
1659,0,0.565787549,0.613061491,0.609668612,0.626140475,0.626140475,0.999239353,0.79773711,0.809579608,0.30356634,0.781858677,0.000251394,5810000000.0,0.480169095,0.000220022,0.190505112,0.205680334,0.205680334,0.205680334,0.253569065,0.341974959,0.029856164,0.133946747,0.208330195,0.022103938,0.848036522,0.689443547,0.689443547,0.217598458,6760000000.0,0.000458836,0.264075188,0.389497411,0.01025769,0.009708829,0.630687593,0.004262304,0.09393234,0.90606766,0.00506461,0.371592076,0.005365848,0.133958669,0.207375009,0.399734467,0.106446777,0.000454486,0.013917862,0.000316226,953000000.0,0.025967742,0.006847524,0.398294928,0.010436596,0.792145832,0.362254708,0.364966422,0.056979928,0.009887177,0.004489924,0.067011491,0.378476145,0.277033834,0.001312609,0.665380082,0.734439507,0.328773849,0.009150332,0.958995441,0.002498948,0.02977092,0.000133236,0.000138141,0.593956209,5900000000.0,0.671556504,0.642609075,0.665380082,0.328773849,0.115586489,0.623181752,0.454005231,0.681510885,0.311862467,0.02846635,0,0.842837143,0.000793058,0.623906651,0.62613815,0.843230033,0.27787038,0.026802568,0.565212225,1,0.040586188,2
1665,0,0.544678984,0.566670301,0.588254189,0.609759437,0.609759437,0.999081977,0.797574975,0.809475971,0.303612263,0.781741343,0.000146049,8080000000.0,0.486317237,0.000175018,0.079259034,0.172727656,0.172727656,0.172727656,0.222274747,0.324573813,0.009906681,0.100806123,0.176847179,0.02221301,0.849512627,0.702024773,0.702024773,0.220632622,6230000000.0,0.000465349,0.264480811,0.385427145,0.025357175,0.023956097,0.630692388,0.001280333,0.036188288,0.963811712,0.005143142,0.370213137,0.005365848,0.100786555,0.175906794,0.396306116,0.074962519,0.000655352,0.009655149,0.002359561,6510000000.0,0.018709677,0.005029156,0.393964406,0.00962101,0.838923072,0.434865946,0.419744338,0.09403102,0.02530459,0.015691563,0.031390328,0.398076414,0.276979718,0.000485839,0.763402015,0.736092374,0.327123045,0.0,0.939377053,0.002507724,0.012898857,0.000220743,0.000235419,0.594037163,0.000134822,0.671617854,0.581895232,0.763402015,0.327123045,0.110933234,0.684035924,0.485843092,0.637838498,0.31895249,0.011537719,0,0.816928953,0.000330086,0.622576527,0.609759218,0.841152538,0.275707357,0.026814311,0.565266434,1,0.104575056,2
1667,0,0.563106323,0.602213258,0.606509984,0.614018651,0.614018651,0.999211159,0.797627959,0.809487689,0.303434856,0.781764782,852000000.0,0.0,0.466243929,0.000624062,0.227553396,0.210652733,0.210652733,0.210652733,0.251867259,0.328039895,0.041925677,0.144125071,0.207351058,0.022132731,0.848077261,0.6895132,0.6895132,0.217607581,8160000000.0,0.000486411,0.264282662,0.38228829,0.008957226,0.005237764,0.631023205,0.006568544,0.123681108,0.876318892,0.005071702,0.374765983,0.005365848,0.14412852,0.206424855,0.402565301,0.130434783,0.000856218,0.007380335,734000000.0,0.000115744,0.032580645,0.012384883,0.402274937,0.014844108,0.789452385,0.265060597,0.429473863,0.040808423,0.005371486,0.002402903,0.089838379,0.350702747,0.277592551,0.009609776,0.684246256,0.734679578,0.330253589,0.009655071,0.953370661,0.002545549,0.019006883,0.000139014,8680000000.0,0.593949042,3740000000.0,0.671569106,0.570735765,0.684246256,0.330253589,0.11767734,0.638422813,0.45835106,0.605041984,0.313843984,0.032507685,0,0.831072019,0.000836019,0.623253325,0.614019525,0.842837341,0.27954252,0.026888179,0.565582115,1,0.030145013,2
1672,0,0.601667235,0.660542957,0.649660046,0.603734559,0.603280532,0.999064414,0.797664204,0.809545366,0.303804897,0.781826958,5970000000.0,0.0,0.454571685,0.000233023,0.109424031,0.190889554,0.190889554,0.190889554,0.262456273,0.304909104,0.04103332,0.115055777,0.216615199,0.022374233,0.848766487,0.69182003,0.69182003,0.217878217,9330000000.0,0.000614052,0.265916808,0.359831973,0.008512922,0.006400603,0.630673895,0.005062968,0.10536022,0.89463978,0.006245975,0.372995618,0.005365848,0.115043888,0.210987105,0.401095625,0.191904048,0.00131882,0.004792137,0.000170628,0.000668744,0.044193548,0.019449789,0.398668054,0.003638119,0.787323509,0.345256414,0.453606242,0.062437829,0.00630002,0.003316731,0.099634981,0.322410934,0.277432078,0.006066824,0.889869435,0.734279492,0.330265965,0.002174129,0.95296914,0.003048553,0.013602313,0.000100404,7900000000.0,0.593937692,4060000000.0,0.671545664,0.12541533,0.889869435,0.330265965,0.112383378,0.589976919,0.446613267,0.501627748,0.306886761,0.034161381,0,0.861157945,0.000257186,0.623777748,0.603729271,0.844739113,0.278450971,0.026808334,0.56523899,1,0.035911114,2
1675,0,0.581046166,0.628543393,0.615343434,0.614451059,0.614544747,0.999146799,0.797653414,0.809503052,0.303613713,0.781775729,0.000158075,2380000000.0,0.468699831,0.000625063,0.240004049,0.228603936,0.228603936,0.228603936,0.276259809,0.339958973,0.065716835,0.152186304,0.235218799,0.022108663,0.848054404,0.689460599,0.689460599,0.217601233,7860000000.0,0.000545353,0.264201848,0.388286577,0.010091076,0.004172869,0.630670813,0.00557273,0.111981135,0.888018865,0.00540165,0.370644824,0.005469436,0.15181494,0.233278033,0.405594415,0.176911544,0.001095635,0.005774133,4830000000.0,0.000390353,0.042258065,0.023212843,0.406334095,0.009201003,0.816819031,0.270819023,0.599172544,0.027894921,0.004404543,0.001327571,0.111265003,0.361260681,0.27767732,0.015031701,0.937585371,0.736325962,0.33090592,0.000420319,0.956289556,0.002536099,0.029378342,0.000139756,6160000000.0,0.593957033,1850000000.0,0.671566932,0.260917891,0.937585371,0.33090592,0.11131532,0.632457901,0.456913206,0.63996984,0.312993521,0.028927915,0,0.848609555,0.002847266,0.623636726,0.614449116,0.843970105,0.278820832,0.02679912,0.565196085,1,0.0336167,2
1677,0,0.508214303,0.582860881,0.564109428,0.625167558,0.625167558,0.999191169,0.797628097,0.809536513,0.30347667,0.781735028,0.000284003,0.000253999,0.483069542,0.00220422,0.016297196,0.225485652,0.225485652,0.225485652,0.230311052,0.3297022,0.020947714,0.117742855,0.189048731,0.022126931,0.848063697,0.689445394,0.689445394,0.217591775,671000000.0,0.000465274,0.264077519,0.383340785,0.04068318,0.036849007,0.630703004,0.000946571,0.027662726,0.972337274,0.007264158,0.369637181,0.005365848,0.117511033,0.187534877,0.396181522,0.07946027,0.00112404,0.005622137,9250000000.0,0.000398674,0.018709677,0.027525227,0.413084281,0.008820403,0.901147806,0.609441097,0.641953163,0.176663521,0.037148782,0.030966281,0.029861768,0.400868803,0.277027761,0.009467108,0.923759404,0.738808108,0.327048018,0.0,0.950731349,0.002379221,0.033701507,0.000331948,0.000321122,0.594116682,0.000245102,0.671539795,0.100774603,0.923759404,0.327048018,0.110933234,0.612620354,0.434467229,0.625231427,0.311434319,0.00710983,0,0.825401984,0.020385497,0.624513068,0.625166485,0.841552388,0.275465924,0.026819318,0.565289187,1,0.133604246,2
1678,0,0.512163019,0.563290449,0.551421382,0.609874746,0.609874746,0.999132934,0.797503729,0.809385875,0.303381199,0.781641554,9690000000.0,0.0,0.466815967,0.000233023,0.324729224,0.182124647,0.182124647,0.182124647,0.224260187,0.327120323,0.028646188,0.118231414,0.182722,0.022093365,0.848037228,0.689631183,0.689631183,0.21761579,7690000000.0,0.00047291,0.264177759,0.392273015,0.007928836,0.007231558,0.630854029,0.005524398,0.111346253,0.888653747,0.006176703,0.373549207,0.009261358,0.118194994,0.181728376,0.400122987,0.139430285,0.000722307,0.008755983,0.000267693,0.000521227,0.032741935,0.008404448,0.396757197,0.00194864,0.784186512,0.480882961,0.501796085,0.180563295,0.007402311,0.008108351,0.117948727,0.356958436,0.277142052,0.001715829,1.0,0.734147801,0.331173168,0.0,0.937997663,0.002331875,0.028288571,0.00014835,0.00014762,0.593941682,0.000150503,0.671614845,0.12134036,1.0,0.331173168,0.110933234,0.708969179,0.474245207,0.623915131,0.32445234,0.036605008,0,0.812828886,0.00096469,0.623965563,0.609872781,0.841295898,0.278785515,0.026844628,0.565401077,1,0.033817931,2
1679,0,0.5428265,0.567215438,0.590984528,0.611582756,0.611582756,0.999070307,0.797488374,0.809406186,0.303485371,0.781697834,0.000186984,0.0,0.486077351,0.000876088,0.025812329,0.164931946,0.164931946,0.164931946,0.222652926,0.324856759,0.013914727,0.102271802,0.175340815,0.022186366,0.85681446,0.689833073,0.689833073,0.217648314,7120000000.0,0.000465075,0.265724099,0.388463545,0.024346882,0.021425176,0.630613279,0.001356022,0.038062702,0.961937298,0.00523847,0.369637181,0.005365848,0.102105623,0.174232712,0.397708806,0.131934033,0.000821726,0.007701405,0.000198525,0.000141465,0.025322581,0.006732958,0.394394066,0.006268442,0.855168498,0.470334073,0.5048567,0.114745127,0.021870016,0.015336044,0.039312081,0.408515119,0.277045973,0.006742914,0.914056827,0.736896055,0.327370694,0.0,0.924487572,0.002344856,0.030582434,0.000154479,0.000149037,0.59400154,9860000000.0,0.671570472,0.472359543,0.914056827,0.327370694,0.110933234,0.640182162,0.457577922,0.65518548,0.314270961,0.012022998,0,0.816522361,0.000304753,0.624558339,0.611582185,0.841138898,0.275762782,0.026791437,0.56515973,1,0.099740177,2
1682,0,0.505045581,0.565416485,0.549387012,0.610069329,0.610256706,0.999066494,0.797503868,0.809397332,0.303520417,0.78164829,0.000169523,8180000000.0,0.480907208,0.0,0.226439923,0.21486663,0.21486663,0.21486663,0.22908197,0.336280682,0.039172981,0.114567218,0.18739173,0.022049196,0.847974562,0.689241859,0.689241859,0.217574065,5260000000.0,0.000422253,0.263341648,0.388240006,0.016433022,0.009949007,0.630616361,0.00197795,0.052453366,0.947546634,0.005371395,0.369637181,0.005365848,0.114514632,0.186448986,0.399075323,0.136431784,0.000937376,0.006743319,7760000000.0,0.000297304,0.027580645,0.014256129,0.39696072,0.008489262,0.831259336,0.292875033,0.463363196,0.147768512,0.010067781,0.014592259,0.053375363,0.394906806,0.277285265,0.016781308,0.924547413,0.735983185,0.327893791,0.0,0.95600657,0.002342683,0.033415581,0.00011729,7510000000.0,0.593971563,0.00010792,0.671558485,0.355751488,0.924547413,0.327893791,0.110933234,0.618462187,0.447982937,0.661534639,0.311782501,0.017851361,0,0.818003357,0.000776567,0.623865336,0.610069308,0.841286987,0.276213486,0.026792142,0.565163088,1,0.073410921,2
1686,0,0.529956613,0.587440035,0.58932491,0.601507661,0.601507661,0.99899185,0.797663789,0.809576484,0.303955959,0.781882677,0.000103842,985000000.0,0.464141986,0.000529053,0.0,0.234840504,0.234840504,0.234840504,0.245816394,0.321638254,0.022127441,0.098444752,0.192513369,0.022134896,0.848076202,0.689447933,0.689447731,0.217603197,8620000000.0,0.000528234,0.264105493,0.37795723,0.007375952,0.006357558,0.630679717,0.002373722,0.060827766,0.939172234,0.005866415,0.370384246,0.005365848,0.098400834,0.191576804,0.396099799,0.074962519,0.000868392,0.007288967,0.000228523,0.000162647,0.019193548,0.011001278,0.393071165,0.008088758,0.763942556,0.226466434,0.25564432,0.117089141,0.006383511,0.009500912,0.065061716,0.348779705,0.277368439,0.002918292,0.981901618,0.732614922,0.328344,7910000000.0,0.942081458,0.002631965,0.012445135,0.000150604,0.000138252,0.593935841,0.000191654,0.671570748,0.195958845,0.981901618,0.328344,0.110957659,0.64170436,0.45878176,0.581215206,0.314421943,0.039262406,0,0.82524709,0.008985413,0.623997091,0.60150758,0.841754911,0.276500861,0.026812518,0.565258233,1,0.063432711,2
1688,0,0.442207381,0.500654165,0.492478184,0.604267862,0.604267862,0.99897602,0.797300922,0.809232372,0.303355095,0.781482536,0.000163857,6490000000.0,0.476592604,0.000460046,0.0,0.165395474,0.165395474,0.165395474,0.207147584,0.323901818,0.019964608,0.096653367,0.164193718,0.022060005,0.847942576,0.688781612,0.688781612,0.217516773,5240000000.0,0.000428691,0.26321188,0.391714169,0.020368735,0.015180533,0.630324927,0.002144831,0.056051032,0.943948968,0.006355095,0.37102283,0.006982427,0.096617649,0.163260689,0.398934652,0.152923538,0.000760857,0.008304265,0.000192219,0.00059839,0.030483871,0.027528164,0.393353836,0.005945243,0.856501641,0.48728626,0.547549298,0.130274834,0.017496768,0.013477613,0.05092649,0.378598367,0.277079307,0.007763678,0.828419753,0.737334524,0.327839572,0.001521197,0.92475292,0.002160525,0.04998753,0.000123993,0.000114747,0.593981237,8480000000.0,0.671573314,0.144789077,0.828419753,0.327839572,0.111905781,0.644950223,0.460151884,0.636664654,0.314799566,0.014395202,0,0.77563124,0.001459482,0.624069374,0.604263029,0.838874699,0.276334397,0.026707706,0.564726368,1,0.068789897,2
1691,0,0.425730025,0.497982992,0.488784196,0.664408539,0.664408539,0.998997859,0.797182088,0.809186673,0.303101553,0.781425974,0.001106988,0.000200686,0.472653766,0.0,0.0,0.168303064,0.168303064,0.168303064,0.207242129,0.320577209,0.011661146,0.097223353,0.161632899,0.022086317,0.848029358,0.685756237,0.685756237,0.215965735,6020000000.0,0.000427993,0.26345199,0.383238329,0.033372751,0.032315558,0.630612252,0.001080623,0.031139462,0.968860538,0.014637409,0.369637181,0.005365848,0.097203902,0.160621371,0.396066306,0.097451274,0.000868392,0.007287259,0.000124197,0.001427511,0.020645161,0.003184349,0.392324914,0.000202112,0.884578928,0.619168005,0.594029381,0.280270301,0.033459571,0.043582355,0.033721564,0.37245208,0.27697573,0.000122932,0.939038606,0.738130362,0.327173873,0.0,0.925375219,0.002207399,0.149434703,0.000235687,0.000252502,0.59405491,0.000303408,0.671489513,0.025549068,0.939038606,0.327173873,0.110933234,0.543994605,0.386269421,0.60008962,0.304208868,0.008719272,0,0.776235174,0.000173103,0.623852491,0.664405151,0.839014839,0.275563026,0.026791157,0.565158396,1,0.120017905,2
